"Gene ID","source_id","Organism","Genomic Location (Gene)","Product Description","Transcript Length"
"PCOAH_00050080","PCOAH_00050080-t30_1","P. coatneyi Hackeri","CP016251:1,324,215..1,327,520(-)","ATPase","3306"
"PCOAH_00050090","PCOAH_00050090-t30_1","P. coatneyi Hackeri","CP016251:1,328,511..1,329,854(+)","Deoxyhypusine synthase","1344"
"PCOAH_00050100","PCOAH_00050100-t30_1","P. coatneyi Hackeri","CP016251:1,331,120..1,333,052(-)","Actin-2","1435"
"PCOAH_00050110","PCOAH_00050110-t30_1","P. coatneyi Hackeri","CP016251:1,335,777..1,344,595(+)","Uncharacterized protein","8097"
"PCOAH_00050120","PCOAH_00050120-t30_1","P. coatneyi Hackeri","CP016251:1,346,946..1,347,718(+)","Uncharacterized protein","378"
"PCOAH_00050130","PCOAH_00050130-t30_1","P. coatneyi Hackeri","CP016251:1,349,234..1,352,019(+)","Uncharacterized protein","2418"
"PCOAH_00050140","PCOAH_00050140-t30_1","P. coatneyi Hackeri","CP016251:1,352,610..1,355,273(-)","Uncharacterized protein","2664"
"PCOAH_00050150","PCOAH_00050150-t30_1","P. coatneyi Hackeri","CP016251:1,356,647..1,357,618(-)","Uncharacterized protein","972"
"PCOAH_00050160","PCOAH_00050160-t30_1","P. coatneyi Hackeri","CP016251:1,360,027..1,361,025(-)","Uncharacterized protein","999"
"PCOAH_00050170","PCOAH_00050170-t30_1","P. coatneyi Hackeri","CP016251:1,362,152..1,363,528(+)","Uncharacterized protein","1377"
"PCOAH_00050180","PCOAH_00050180-t30_1","P. coatneyi Hackeri","CP016251:1,363,791..1,365,575(-)","Uncharacterized protein","1785"
"PCOAH_00050190","PCOAH_00050190-t30_1","P. coatneyi Hackeri","CP016251:1,365,896..1,367,616(-)","Uncharacterized protein","1662"
"PCOAH_00050200","PCOAH_00050200-t30_1","P. coatneyi Hackeri","CP016251:1,368,515..1,371,443(-)","Uncharacterized protein","2709"
"PCOAH_00050210","PCOAH_00050210-t30_1","P. coatneyi Hackeri","CP016251:1,373,164..1,378,638(+)","POM1-like protein","5475"
"PCOAH_00050220","PCOAH_00050220-t30_1","P. coatneyi Hackeri","CP016251:1,379,174..1,381,335(-)","Uncharacterized protein","1533"
"PCOAH_00050230","PCOAH_00050230-t30_1","P. coatneyi Hackeri","CP016251:1,384,882..1,387,665(+)","Uncharacterized protein","2217"
"PCOAH_00050240","PCOAH_00050240-t30_1","P. coatneyi Hackeri","CP016251:1,390,266..1,392,426(+)","Uncharacterized protein","1122"
"PCOAH_00050250","PCOAH_00050250-t30_1","P. coatneyi Hackeri","CP016251:1,392,661..1,400,118(-)","Uncharacterized protein","6228"
"PCOAH_00050260","PCOAH_00050260-t30_1","P. coatneyi Hackeri","CP016251:1,400,928..1,403,267(-)","Uncharacterized protein","1923"
"PCOAH_00050270","PCOAH_00050270-t30_1","P. coatneyi Hackeri","CP016251:1,405,300..1,407,139(-)","Ankyrin-repeat protein","858"
"PCOAH_00050280","PCOAH_00050280-t30_1","P. coatneyi Hackeri","CP016251:1,409,869..1,411,049(+)","Uncharacterized protein","1035"
"PCOAH_00050290","PCOAH_00050290-t30_1","P. coatneyi Hackeri","CP016251:1,412,412..1,413,809(-)","Eukaryotic translation initiation factor","1398"
"PCOAH_00050300","PCOAH_00050300-t30_1","P. coatneyi Hackeri","CP016251:1,417,064..1,417,656(+)","Uncharacterized protein","393"
"PCOAH_00050310","PCOAH_00050310-t30_1","P. coatneyi Hackeri","CP016251:1,419,117..1,421,565(-)","protein 1","2193"
"PCOAH_00050320","PCOAH_00050320-t30_1","P. coatneyi Hackeri","CP016251:1,425,670..1,437,789(+)","Uncharacterized protein","11955"
"PCOAH_00050330","PCOAH_00050330-t30_1","P. coatneyi Hackeri","CP016251:1,439,275..1,441,830(-)","CTP synthase","2556"
"PCOAH_00050340","PCOAH_00050340-t30_1","P. coatneyi Hackeri","CP016251:1,444,505..1,446,543(-)","Uncharacterized protein","945"
"PCOAH_00050350","PCOAH_00050350-t30_1","P. coatneyi Hackeri","CP016251:1,448,933..1,449,814(+)","Uncharacterized protein","882"
"PCOAH_00050360","PCOAH_00050360-t30_1","P. coatneyi Hackeri","CP016251:1,451,706..1,453,628(-)","Cytidine diphosphate-diacylglycerol synthasase","1923"
"PCOAH_00050370","PCOAH_00050370-t30_1","P. coatneyi Hackeri","CP016251:1,458,453..1,459,937(-)","RNA binding protein","1485"
"PCOAH_00050380","PCOAH_00050380-t30_1","P. coatneyi Hackeri","CP016251:1,463,720..1,466,253(+)","Uncharacterized protein","2376"
"PCOAH_00050390","PCOAH_00050390-t30_1","P. coatneyi Hackeri","CP016251:1,467,037..1,470,180(-)","Uncharacterized protein","3144"
"PCOAH_00050400","PCOAH_00050400-t30_1","P. coatneyi Hackeri","CP016251:1,472,698..1,474,392(-)","Uncharacterized protein","1695"
"PCOAH_00050410","PCOAH_00050410-t30_1","P. coatneyi Hackeri","CP016251:1,476,817..1,480,674(-)","Uncharacterized protein","3531"
"PCOAH_00050420","PCOAH_00050420-t30_1","P. coatneyi Hackeri","CP016251:1,485,367..1,486,865(+)","Uncharacterized protein","849"
"PCOAH_00050430","PCOAH_00050430-t30_1","P. coatneyi Hackeri","CP016251:1,488,113..1,489,294(-)","Uncharacterized protein","1182"
"PCOAH_00050440","PCOAH_00050440-t30_1","P. coatneyi Hackeri","CP016251:1,491,271..1,492,394(+)","Uncharacterized protein","820"
"PCOAH_00050450","PCOAH_00050450-t30_1","P. coatneyi Hackeri","CP016251:1,492,880..1,496,125(-)","Uncharacterized protein","3246"
"PCOAH_00050460","PCOAH_00050460-t30_1","P. coatneyi Hackeri","CP016251:1,497,330..1,499,003(+)","Uncharacterized protein","1518"
"PCOAH_00050470","PCOAH_00050470-t30_1","P. coatneyi Hackeri","CP016251:1,500,120..1,501,142(+)","tRNA-dihydrouridine synthase","1023"
"PCOAH_00050480","PCOAH_00050480-t30_1","P. coatneyi Hackeri","CP016251:1,501,736..1,502,759(-)","Uncharacterized protein","927"
"PCOAH_00050490","PCOAH_00050490-t30_1","P. coatneyi Hackeri","CP016251:1,505,944..1,525,708(+)","Uncharacterized protein","19644"
"PCOAH_00050500","PCOAH_00050500-t30_1","P. coatneyi Hackeri","CP016251:1,526,299..1,528,380(-)","40S ribosomal protein S8","1005"
"PCOAH_00050510","PCOAH_00050510-t30_1","P. coatneyi Hackeri","CP016251:1,530,206..1,530,721(-)","Uncharacterized protein","516"
"PCOAH_00050520","PCOAH_00050520-t30_1","P. coatneyi Hackeri","CP016251:1,532,773..1,536,108(+)","DNA-repair helicase","3336"
"PCOAH_00050530","PCOAH_00050530-t30_1","P. coatneyi Hackeri","CP016251:1,539,477..1,540,517(-)","Uncharacterized protein","618"
"PCOAH_00050540","PCOAH_00050540-t30_1","P. coatneyi Hackeri","CP016251:1,548,152..1,552,675(+)","Transcription factor with AP2 domain(S)","4524"
"PCOAH_00050550","PCOAH_00050550-t30_1","P. coatneyi Hackeri","CP016251:1,554,559..1,555,911(-)","Plasmepsin","1353"
"PCOAH_00050560","PCOAH_00050560-t30_1","P. coatneyi Hackeri","CP016251:1,559,215..1,560,890(-)","Uncharacterized protein","1227"
"PCOAH_00050570","PCOAH_00050570-t30_1","P. coatneyi Hackeri","CP016251:1,563,702..1,569,506(+)","Uncharacterized protein","5805"
"PCOAH_00050580","PCOAH_00050580-t30_1","P. coatneyi Hackeri","CP016251:1,569,037..1,570,659(-)","Uncharacterized protein","876"
"PCOAH_00050590","PCOAH_00050590-t30_1","P. coatneyi Hackeri","CP016251:1,572,070..1,572,699(+)","Uncharacterized protein","630"
"PCOAH_00050600","PCOAH_00050600-t30_1","P. coatneyi Hackeri","CP016251:1,573,757..1,576,724(-)","Pre-mRNA splicing factor","2076"
"PCOAH_00050610","PCOAH_00050610-t30_1","P. coatneyi Hackeri","CP016251:1,578,751..1,579,804(+)","Uncharacterized protein","936"
"PCOAH_00050620","PCOAH_00050620-t30_1","P. coatneyi Hackeri","CP016251:1,580,934..1,582,209(-)","Fibrillarin","1020"
"PCOAH_00050630","PCOAH_00050630-t30_1","P. coatneyi Hackeri","CP016251:1,584,214..1,588,137(-)","Uncharacterized protein","3924"
"PCOAH_00050640","PCOAH_00050640-t30_1","P. coatneyi Hackeri","CP016251:1,589,331..1,590,962(-)","Fe-S-cluster redox enzyme","1092"
"PCOAH_00050650","PCOAH_00050650-t30_1","P. coatneyi Hackeri","CP016251:1,594,813..1,596,313(+)","Uncharacterized protein","972"
"PCOAH_00050660","PCOAH_00050660-t30_1","P. coatneyi Hackeri","CP016251:1,597,505..1,598,077(-)","Vacuolar protein sorting-associated protein 29","573"
"PCOAH_00050670","PCOAH_00050670-t30_1","P. coatneyi Hackeri","CP016251:1,599,034..1,602,717(-)","ATP-dependent Clp protease","3684"
"PCOAH_00050680","PCOAH_00050680-t30_1","P. coatneyi Hackeri","CP016251:1,604,516..1,609,015(+)","Uncharacterized protein","4290"
"PCOAH_00050690","PCOAH_00050690-t30_1","P. coatneyi Hackeri","CP016251:1,609,152..1,610,953(-)","Uncharacterized protein","1770"
"PCOAH_00050700","PCOAH_00050700-t30_1","P. coatneyi Hackeri","CP016251:1,611,776..1,613,314(-)","Uncharacterized protein","1539"
"PCOAH_00050710","PCOAH_00050710-t30_1","P. coatneyi Hackeri","CP016251:1,615,238..1,622,967(-)","Uncharacterized protein","7542"
"PCOAH_00050720","PCOAH_00050720-t30_1","P. coatneyi Hackeri","CP016251:1,625,171..1,628,504(+)","Uncharacterized protein","3207"
"PCOAH_00050730","PCOAH_00050730-t30_1","P. coatneyi Hackeri","CP016251:1,629,020..1,629,774(-)","RNA binding protein","360"
"PCOAH_00050740","PCOAH_00050740-t30_1","P. coatneyi Hackeri","CP016251:1,633,020..1,636,160(-)","Uncharacterized protein","2889"
"PCOAH_00050750","PCOAH_00050750-t30_1","P. coatneyi Hackeri","CP016251:1,637,343..1,640,747(+)","Ribosome biogenesis protein BOP1-like protein","2766"
"PCOAH_00050760","PCOAH_00050760-t30_1","P. coatneyi Hackeri","CP016251:1,643,246..1,645,015(+)","Circumsporozoite protein","1770"
"PCOAH_00050770","PCOAH_00050770-t30_1","P. coatneyi Hackeri","CP016251:1,645,072..1,645,272(+)","Circumsporozoite protein","201"
"PCOAH_00050780","PCOAH_00050780-t30_1","P. coatneyi Hackeri","CP016251:1,647,511..1,648,560(+)","Ribonucleotide reductase small subunit","1050"
"PCOAH_00050790","PCOAH_00050790-t30_1","P. coatneyi Hackeri","CP016251:1,649,143..1,650,771(-)","Uncharacterized protein","1629"
"PCOAH_00050800","PCOAH_00050800-t30_1","P. coatneyi Hackeri","CP016251:1,651,495..1,656,089(+)","Uncharacterized protein","4236"
"PCOAH_00050810","PCOAH_00050810-t30_1","P. coatneyi Hackeri","CP016251:1,656,239..1,660,175(-)","Uncharacterized protein","3447"
"PCOAH_00050820","PCOAH_00050820-t30_1","P. coatneyi Hackeri","CP016251:1,660,974..1,664,644(+)","Uncharacterized protein","2790"
"PCOAH_00050830","PCOAH_00050830-t30_1","P. coatneyi Hackeri","CP016251:1,665,396..1,668,309(-)","Uncharacterized protein","2265"
"PCOAH_00050840","PCOAH_00050840-t30_1","P. coatneyi Hackeri","CP016251:1,670,138..1,671,097(-)","Uncharacterized protein","960"
"PCOAH_00050850","PCOAH_00050850-t30_1","P. coatneyi Hackeri","CP016251:1,673,608..1,676,166(+)","Uncharacterized protein","2559"
"PCOAH_00050860","PCOAH_00050860-t30_1","P. coatneyi Hackeri","CP016251:1,678,176..1,679,261(+)","Uncharacterized protein","1086"
"PCOAH_00050870","PCOAH_00050870-t30_1","P. coatneyi Hackeri","CP016251:1,680,599..1,686,200(+)","Uncharacterized protein","2670"
"PCOAH_00050880","PCOAH_00050880-t30_1","P. coatneyi Hackeri","CP016251:1,686,601..1,687,917(-)","Uncharacterized protein","1317"
"PCOAH_00050890","PCOAH_00050890-t30_1","P. coatneyi Hackeri","CP016251:1,690,088..1,702,179(-)","SICA antigen","8133"
"PCOAH_00050900","PCOAH_00050900-t30_1","P. coatneyi Hackeri","CP016251:1,705,375..1,706,508(-)","Uncharacterized protein","819"
"PCOAH_00050910","PCOAH_00050910-t30_1","P. coatneyi Hackeri","CP016251:1,707,062..1,707,601(-)","Uncharacterized protein","540"
"PCOAH_00050920","PCOAH_00050920-t30_1","P. coatneyi Hackeri","CP016251:1,709,005..1,709,283(-)","SOAP","279"
"PCOAH_00050930","PCOAH_00050930-t30_1","P. coatneyi Hackeri","CP016251:1,710,948..1,711,734(-)","Uncharacterized protein","636"
"PCOAH_00050940","PCOAH_00050940-t30_1","P. coatneyi Hackeri","CP016251:1,713,744..1,715,000(+)","Cytochrome c","795"
"PCOAH_00050950","PCOAH_00050950-t30_1","P. coatneyi Hackeri","CP016251:1,715,818..1,716,528(-)","Uncharacterized protein","516"
"PCOAH_00050960","PCOAH_00050960-t30_1","P. coatneyi Hackeri","CP016251:1,718,013..1,718,909(+)","Uncharacterized protein","897"
"PCOAH_00050970","PCOAH_00050970-t30_1","P. coatneyi Hackeri","CP016251:1,719,656..1,724,298(+)","Uncharacterized protein","4467"
"PCOAH_00050980","PCOAH_00050980-t30_1","P. coatneyi Hackeri","CP016251:1,726,213..1,727,577(+)","Uncharacterized protein","1080"
"PCOAH_00050990","PCOAH_00050990-t30_1","P. coatneyi Hackeri","CP016251:1,728,081..1,729,406(-)","Uncharacterized protein","966"
"PCOAH_00051000","PCOAH_00051000-t30_1","P. coatneyi Hackeri","CP016251:1,729,687..1,731,761(+)","Uncharacterized protein","1053"
"PCOAH_00051010","PCOAH_00051010-t30_1","P. coatneyi Hackeri","CP016251:1,731,989..1,735,996(-)","Uncharacterized protein","1932"
"PCOAH_00051020","PCOAH_00051020-t30_1","P. coatneyi Hackeri","CP016251:1,736,577..1,740,332(+)","Uncharacterized protein","3756"
"PCOAH_00051030","PCOAH_00051030-t30_1","P. coatneyi Hackeri","CP016251:1,741,316..1,742,332(+)","Uncharacterized protein","1017"
"PCOAH_00051040","PCOAH_00051040-t30_1","P. coatneyi Hackeri","CP016251:1,743,797..1,749,259(+)","Uncharacterized protein","5463"
"PCOAH_00051050","PCOAH_00051050-t30_1","P. coatneyi Hackeri","CP016251:1,750,080..1,753,069(-)","Uncharacterized protein","1462"
"PCOAH_00051060","PCOAH_00051060-t30_1","P. coatneyi Hackeri","CP016251:1,753,932..1,756,205(-)","Uncharacterized protein","2274"
"PCOAH_00051070","PCOAH_00051070-t30_1","P. coatneyi Hackeri","CP016251:1,756,671..1,761,973(-)","Uncharacterized protein","4731"
"PCOAH_00051080","PCOAH_00051080-t30_1","P. coatneyi Hackeri","CP016251:1,763,611..1,767,374(+)","RNA binding protein","2406"
"PCOAH_00051090","PCOAH_00051090-t30_1","P. coatneyi Hackeri","CP016251:1,768,885..1,770,842(+)","Ribosomal S27a","873"
"PCOAH_00051100","PCOAH_00051100-t30_1","P. coatneyi Hackeri","CP016251:1,772,033..1,773,694(+)","Uncharacterized protein","1662"
"PCOAH_00051110","PCOAH_00051110-t30_1","P. coatneyi Hackeri","CP016251:1,775,194..1,777,041(+)","Proteasome subunit","1848"
"PCOAH_00051120","PCOAH_00051120-t30_1","P. coatneyi Hackeri","CP016251:1,777,523..1,778,086(-)","Uncharacterized protein","564"
"PCOAH_00051130","PCOAH_00051130-t30_1","P. coatneyi Hackeri","CP016251:1,779,836..1,782,171(-)","Uncharacterized protein","2289"
"PCOAH_00051140","PCOAH_00051140-t30_1","P. coatneyi Hackeri","CP016251:1,782,857..1,790,362(+)","Exopolyphosphatase","3434"
"PCOAH_00051150","PCOAH_00051150-t30_1","P. coatneyi Hackeri","CP016251:1,788,821..1,789,766(-)","hypothetical protein","228"
"PCOAH_00051160","PCOAH_00051160-t30_1","P. coatneyi Hackeri","CP016251:1,791,886..1,793,211(-)","Choline kinase","1326"
"PCOAH_00051170","PCOAH_00051170-t30_1","P. coatneyi Hackeri","CP016251:1,799,717..1,801,354(+)","Uncharacterized protein","1191"
"PCOAH_00051180","PCOAH_00051180-t30_1","P. coatneyi Hackeri","CP016251:1,802,598..1,804,173(-)","Blood-stage membrane protein","1359"
"PCOAH_00051190","PCOAH_00051190-t30_1","P. coatneyi Hackeri","CP016251:1,806,997..1,809,004(-)","Uncharacterized protein","1683"
"PCOAH_00051200","PCOAH_00051200-t30_1","P. coatneyi Hackeri","CP016251:1,810,444..1,812,808(+)","Uncharacterized protein","2079"
"PCOAH_00051210","PCOAH_00051210-t30_1","P. coatneyi Hackeri","CP016251:1,814,143..1,817,722(-)","Duffy-binding protein 1","3168"
"PCOAH_00051220","PCOAH_00051220-t30_1","P. coatneyi Hackeri","CP016251:1,820,401..1,821,269(+)","Variable surface protein Vir10-like","726"
"PCOAH_00051230","PCOAH_00051230-t30_1","P. coatneyi Hackeri","CP016251:1,823,737..1,826,076(+)","KIR-like protein","1755"
"PCOAH_00051240","PCOAH_00051240-t30_1","P. coatneyi Hackeri","CP016251:1,830,708..1,832,803(+)","Ubiquitin carboxyl-terminal hydrolase","1644"
"PCOAH_00051250","PCOAH_00051250-t30_1","P. coatneyi Hackeri","CP016251:1,882,101..1,883,386(-)","KIR protein","1047"
"PCOAH_00051260","PCOAH_00051260-t30_1","P. coatneyi Hackeri","CP016251:1,887,271..1,890,436(-)","SICA antigen","2229"
"PCOAH_00051270","PCOAH_00051270-t30_1","P. coatneyi Hackeri","CP016251:1,911,071..1,915,419(-)","SICA antigen","3342"
"PCOAH_00051280","PCOAH_00051280-t30_1","P. coatneyi Hackeri","CP016251:1,933,219..1,937,654(-)","SICA-like antigen","3540"
"PCOAH_00051290","PCOAH_00051290-t30_1","P. coatneyi Hackeri","CP016251:1,977,508..1,978,297(-)","SICA antigen","438"
"PCOAH_00051300","PCOAH_00051300-t30_1","P. coatneyi Hackeri","CP016251:1,979,890..1,981,592(-)","SICA antigen","1128"
"PCOAH_00051310","PCOAH_00051310-t30_1","P. coatneyi Hackeri","CP016251:1,987,321..1,996,684(-)","SICA antigen","2070"
"PCOAH_00051320","PCOAH_00051320-t30_1","P. coatneyi Hackeri","CP016252:3,142..3,945(+)","hypothetical protein","804"
"PCOAH_00051330","PCOAH_00051330-t30_1","P. coatneyi Hackeri","CP016252:5,201..7,761(+)","KIR protein","1986"
"PCOAH_00051340","PCOAH_00051340-t30_1","P. coatneyi Hackeri","CP016252:11,211..12,717(-)","KIR protein","1026"
"PCOAH_00051350","PCOAH_00051350-t30_1","P. coatneyi Hackeri","CP016252:15,168..16,296(-)","CYIR protein","978"
"PCOAH_00051360","PCOAH_00051360-t30_1","P. coatneyi Hackeri","CP016252:32,482..36,010(-)","Uncharacterized protein","3282"
"PCOAH_00051370","PCOAH_00051370-t30_1","P. coatneyi Hackeri","CP016252:41,315..42,245(-)","Uncharacterized protein","822"
"PCOAH_00051380","PCOAH_00051380-t30_1","P. coatneyi Hackeri","CP016252:45,221..45,935(-)","Uncharacterized protein","546"
"PCOAH_00051390","PCOAH_00051390-t30_1","P. coatneyi Hackeri","CP016252:50,629..52,197(+)","Pv-fam-d protein","1363"
"PCOAH_00051400","PCOAH_00051400-t30_1","P. coatneyi Hackeri","CP016252:54,940..61,325(+)","Tryptophan-rich antigen (Pv-fam-a)","3198"
"PCOAH_00051410","PCOAH_00051410-t30_1","P. coatneyi Hackeri","CP016252:63,690..72,211(-)","Reticulocyte-binding protein 3","8352"
"PCOAH_00051420","PCOAH_00051420-t30_1","P. coatneyi Hackeri","CP016252:78,044..78,587(+)","Uncharacterized protein","342"
"PCOAH_00051430","PCOAH_00051430-t30_1","P. coatneyi Hackeri","CP016252:82,897..90,928(+)","Uncharacterized protein","6729"
"PCOAH_00051440","PCOAH_00051440-t30_1","P. coatneyi Hackeri","CP016252:92,030..92,101(+)","tRNA-Gln","72"
"PCOAH_00051450","PCOAH_00051450-t30_1","P. coatneyi Hackeri","CP016252:94,055..94,127(-)","tRNA-Val","73"
"PCOAH_00051460","PCOAH_00051460-t30_1","P. coatneyi Hackeri","CP016252:95,897..97,942(+)","Uncharacterized protein","2046"
"PCOAH_00051470","PCOAH_00051470-t30_1","P. coatneyi Hackeri","CP016252:98,740..101,055(+)","Tryptophanyl-tRNA synthetase","2070"
"PCOAH_00051480","PCOAH_00051480-t30_1","P. coatneyi Hackeri","CP016252:101,583..103,478(-)","Uncharacterized protein","1896"
"PCOAH_00051490","PCOAH_00051490-t30_1","P. coatneyi Hackeri","CP016252:105,652..107,817(-)","Uncharacterized protein","2166"
"PCOAH_00051500","PCOAH_00051500-t30_1","P. coatneyi Hackeri","CP016252:109,179..110,420(+)","Uncharacterized protein","1242"
"PCOAH_00051510","PCOAH_00051510-t30_1","P. coatneyi Hackeri","CP016252:111,228..113,028(+)","Thymidylate kinase","937"
"PCOAH_00051520","PCOAH_00051520-t30_1","P. coatneyi Hackeri","CP016252:113,998..115,918(-)","Coronin","1653"
"PCOAH_00051530","PCOAH_00051530-t30_1","P. coatneyi Hackeri","CP016252:117,085..118,039(-)","Uncharacterized protein","555"
"PCOAH_00051540","PCOAH_00051540-t30_1","P. coatneyi Hackeri","CP016252:120,202..121,870(+)","Uncharacterized protein","561"
"PCOAH_00051550","PCOAH_00051550-t30_1","P. coatneyi Hackeri","CP016252:123,065..125,722(+)","Uncharacterized protein","2658"
"PCOAH_00051560","PCOAH_00051560-t30_1","P. coatneyi Hackeri","CP016252:125,964..130,774(-)","DNA repair protein rhp16","4608"
"PCOAH_00051570","PCOAH_00051570-t30_1","P. coatneyi Hackeri","CP016252:132,205..133,047(-)","Uncharacterized protein","712"
"PCOAH_00051580","PCOAH_00051580-t30_1","P. coatneyi Hackeri","CP016252:134,711..136,141(+)","Translation initiation factor eIF-2B subunit beta","1431"
"PCOAH_00051590","PCOAH_00051590-t30_1","P. coatneyi Hackeri","CP016252:136,958..138,256(-)","Uncharacterized protein","474"
"PCOAH_00051600","PCOAH_00051600-t30_1","P. coatneyi Hackeri","CP016252:139,286..141,235(-)","Uncharacterized protein","1950"
"PCOAH_00051610","PCOAH_00051610-t30_1","P. coatneyi Hackeri","CP016252:142,253..143,272(-)","Vacuolar protein sorting 26","894"
"PCOAH_00051620","PCOAH_00051620-t30_1","P. coatneyi Hackeri","CP016252:145,167..148,941(-)","Uncharacterized protein","3009"
"PCOAH_00051630","PCOAH_00051630-t30_1","P. coatneyi Hackeri","CP016252:152,519..160,252(+)","Pfg377-like protein","7734"
"PCOAH_00051640","PCOAH_00051640-t30_1","P. coatneyi Hackeri","CP016252:160,773..161,294(-)","Uncharacterized protein","522"
